file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
chin_on_hand\Frame_152.jpg,387.0,528.0,0.5810046,387.0,508.0,0.62814,381.0,497.0,0.661564,337.0,480.0,0.33908746,318.0,460.0,0.5737232,282.0,572.0,0.43187886,216.0,536.0,0.7683516,372.0,745.0,0.31162333,180.0,780.0,0.7331128,359.0,580.0,0.7009567,398.0,783.0,0.24086058,205.0,855.0,0.3379466,121.0,878.0,0.5768319,431.0,911.0,0.38142478,408.0,943.0,0.65010643,582.0,1144.0,0.28024748,586.0,1226.0,0.549915,0,chin_on_hand
chin_on_hand\Frame_154.jpg,386.0,527.0,0.53581536,391.0,508.0,0.452587,381.0,496.0,0.58337176,350.0,485.0,0.23547263,319.0,462.0,0.5275916,295.0,589.0,0.22204041,217.0,546.0,0.66314876,381.0,746.0,0.24319643,181.0,781.0,0.6234132,359.0,579.0,0.6603247,397.0,785.0,0.20022531,223.0,855.0,0.33292094,130.0,882.0,0.5547213,461.0,896.0,0.2738976,404.0,948.0,0.53008616,595.0,1134.0,0.46816435,585.0,1227.0,0.5576807,0,chin_on_hand
chin_on_hand\Frame_155.jpg,386.0,528.0,0.555959,389.0,508.0,0.508875,381.0,497.0,0.61350036,346.0,482.0,0.25845802,320.0,461.0,0.5450506,285.0,581.0,0.2940528,217.0,546.0,0.69347453,381.0,746.0,0.24718131,181.0,780.0,0.63642955,359.0,580.0,0.6986915,396.0,785.0,0.20272017,216.0,859.0,0.43741456,125.0,885.0,0.60577327,433.0,909.0,0.36396,403.0,946.0,0.51687014,594.0,1138.0,0.46514755,591.0,1230.0,0.49056715,0,chin_on_hand
chin_on_hand\Frame_156.jpg,384.0,530.0,0.58117306,386.0,508.0,0.66398454,377.0,498.0,0.4656198,335.0,480.0,0.36848032,321.0,460.0,0.64692456,281.0,572.0,0.43770507,218.0,539.0,0.7604061,374.0,744.0,0.29739687,180.0,783.0,0.74563026,361.0,580.0,0.7444612,402.0,783.0,0.24520758,219.0,851.0,0.5525243,122.0,876.0,0.5421146,452.0,906.0,0.25486392,409.0,943.0,0.6576029,582.0,1127.0,0.50510734,589.0,1229.0,0.5260571,0,chin_on_hand
chin_on_hand\Frame_157.jpg,384.0,531.0,0.59311247,385.0,509.0,0.7064606,377.0,499.0,0.47850314,334.0,480.0,0.39664784,320.0,461.0,0.6925268,287.0,581.0,0.37445346,216.0,535.0,0.815446,353.0,748.0,0.2907728,181.0,781.0,0.7383693,361.0,581.0,0.7680313,402.0,778.0,0.28919327,215.0,852.0,0.59288275,119.0,878.0,0.62960285,432.0,911.0,0.38767958,410.0,946.0,0.6910263,596.0,1134.0,0.54060143,587.0,1230.0,0.6000761,0,chin_on_hand
chin_on_hand\Frame_158.jpg,385.0,533.0,0.59635377,386.0,510.0,0.71945715,378.0,501.0,0.5217606,335.0,480.0,0.3808212,321.0,461.0,0.6711239,284.0,574.0,0.47115952,217.0,535.0,0.7961076,378.0,745.0,0.29150385,180.0,779.0,0.7144166,360.0,579.0,0.76975036,400.0,780.0,0.31833905,213.0,859.0,0.5106386,119.0,881.0,0.62179625,460.0,894.0,0.30603692,411.0,941.0,0.674334,597.0,1134.0,0.5085002,589.0,1228.0,0.5945183,0,chin_on_hand
chin_on_hand\Frame_159.jpg,385.0,532.0,0.6027982,386.0,508.0,0.70860255,378.0,499.0,0.50527775,334.0,480.0,0.40412012,320.0,461.0,0.7091017,285.0,574.0,0.4956093,214.0,541.0,0.6201247,378.0,745.0,0.2944096,180.0,781.0,0.71674335,361.0,580.0,0.7644774,405.0,780.0,0.27840042,202.0,856.0,0.38822418,118.0,878.0,0.5850942,430.0,908.0,0.39635253,408.0,939.0,0.6873754,580.0,1139.0,0.27178153,587.0,1228.0,0.61678886,0,chin_on_hand
chin_on_hand\Frame_16.jpg,386.0,529.0,0.55157596,386.0,506.0,0.56553066,383.0,498.0,0.6703186,336.0,475.0,0.3785558,322.0,460.0,0.6393924,282.0,578.0,0.3115726,219.0,539.0,0.73874354,367.0,742.0,0.24606279,177.0,778.0,0.6715617,410.0,755.0,0.2651605,399.0,777.0,0.27378032,203.0,858.0,0.39247918,120.0,881.0,0.6002381,430.0,909.0,0.37135184,411.0,944.0,0.6334369,581.0,1126.0,0.4812849,589.0,1229.0,0.609239,0,chin_on_hand
chin_on_hand\Frame_160.jpg,386.0,532.0,0.5919354,387.0,509.0,0.67261326,379.0,500.0,0.50717497,335.0,479.0,0.35213834,321.0,461.0,0.6624289,282.0,573.0,0.43728802,214.0,542.0,0.6104089,375.0,745.0,0.30240944,181.0,784.0,0.7318592,361.0,580.0,0.7470373,404.0,781.0,0.2601644,204.0,855.0,0.35494292,117.0,877.0,0.5948137,431.0,910.0,0.41175318,407.0,944.0,0.658802,580.0,1140.0,0.24708726,587.0,1229.0,0.60715884,0,chin_on_hand
chin_on_hand\Frame_162.jpg,388.0,528.0,0.62909156,390.0,503.0,0.72814035,384.0,496.0,0.6010917,336.0,474.0,0.53707415,326.0,463.0,0.8733645,304.0,585.0,0.65009135,216.0,531.0,0.72221804,349.0,757.0,0.27066192,189.0,785.0,0.74242187,395.0,767.0,0.34705198,399.0,776.0,0.46935967,195.0,872.0,0.6889849,105.0,893.0,0.8235697,422.0,911.0,0.5213771,410.0,938.0,0.7853697,600.0,1129.0,0.49695784,581.0,1220.0,0.6856574,0,chin_on_hand
chin_on_hand\Frame_163.jpg,384.0,530.0,0.59635866,386.0,508.0,0.68579423,380.0,497.0,0.6433511,335.0,481.0,0.410036,321.0,460.0,0.6479174,288.0,581.0,0.35457,212.0,542.0,0.6742995,382.0,743.0,0.27035272,181.0,783.0,0.7235862,361.0,580.0,0.7996833,403.0,784.0,0.22330979,206.0,855.0,0.3738276,117.0,878.0,0.6056775,461.0,890.0,0.27585784,411.0,943.0,0.70917916,598.0,1135.0,0.5250321,590.0,1230.0,0.56451327,0,chin_on_hand
chin_on_hand\Frame_164.jpg,388.0,533.0,0.52137315,388.0,506.0,0.6728078,381.0,498.0,0.44293883,340.0,475.0,0.4656402,324.0,462.0,0.88502955,315.0,583.0,0.57083833,214.0,534.0,0.84124976,359.0,757.0,0.21788134,186.0,783.0,0.7912513,358.0,584.0,0.8418384,401.0,773.0,0.41785973,197.0,865.0,0.66143477,105.0,886.0,0.87516505,421.0,919.0,0.5794935,409.0,943.0,0.8238375,589.0,1132.0,0.4868684,588.0,1234.0,0.67564124,0,chin_on_hand
chin_on_hand\Frame_166.jpg,385.0,531.0,0.5794616,386.0,510.0,0.7073305,378.0,499.0,0.49381405,334.0,480.0,0.3829438,320.0,459.0,0.64533466,289.0,579.0,0.3668895,218.0,534.0,0.7239759,345.0,749.0,0.3154394,180.0,782.0,0.7462188,407.0,764.0,0.20318604,403.0,779.0,0.2976981,201.0,855.0,0.36412975,119.0,879.0,0.5745276,451.0,904.0,0.24692827,410.0,940.0,0.69789267,578.0,1138.0,0.2740684,589.0,1228.0,0.54701275,0,chin_on_hand
chin_on_hand\Frame_168.jpg,385.0,530.0,0.586828,386.0,508.0,0.6760526,380.0,498.0,0.64164865,335.0,479.0,0.37787494,322.0,459.0,0.6209981,283.0,573.0,0.47908622,218.0,533.0,0.7600483,366.0,747.0,0.32661587,179.0,783.0,0.7204905,360.0,581.0,0.6992762,398.0,783.0,0.23402902,204.0,854.0,0.3593173,119.0,877.0,0.5754741,456.0,892.0,0.29378957,410.0,944.0,0.69874465,576.0,1138.0,0.35803977,583.0,1225.0,0.60268533,0,chin_on_hand
chin_on_hand\Frame_169.jpg,385.0,531.0,0.57326454,387.0,509.0,0.66469395,379.0,499.0,0.48622626,336.0,479.0,0.34329405,318.0,460.0,0.5956731,288.0,580.0,0.33704466,218.0,536.0,0.7120476,343.0,747.0,0.30401808,180.0,779.0,0.70204234,417.0,761.0,0.26915622,404.0,782.0,0.28851438,205.0,858.0,0.392122,119.0,882.0,0.6326457,457.0,897.0,0.29171056,410.0,946.0,0.6641332,596.0,1133.0,0.52941906,586.0,1227.0,0.5991305,0,chin_on_hand
chin_on_hand\Frame_170.jpg,385.0,531.0,0.59634644,386.0,508.0,0.7003914,381.0,499.0,0.6387427,334.0,480.0,0.3935304,317.0,460.0,0.57563186,290.0,580.0,0.38662234,217.0,534.0,0.7276696,346.0,750.0,0.33051267,179.0,782.0,0.7539239,409.0,765.0,0.21532254,405.0,779.0,0.2880942,194.0,858.0,0.3413267,114.0,881.0,0.6628189,455.0,895.0,0.30291462,409.0,946.0,0.67956364,596.0,1133.0,0.52217734,585.0,1223.0,0.65239346,0,chin_on_hand
chin_on_hand\Frame_171.jpg,386.0,527.0,0.5840665,386.0,506.0,0.6237238,379.0,495.0,0.6441819,336.0,480.0,0.37118083,321.0,458.0,0.64344907,282.0,572.0,0.45726085,218.0,534.0,0.7140844,344.0,748.0,0.3030295,180.0,780.0,0.71620166,359.0,580.0,0.68558633,406.0,778.0,0.25988862,196.0,857.0,0.30195355,118.0,880.0,0.6427909,429.0,906.0,0.38194254,406.0,944.0,0.6310624,593.0,1132.0,0.5163021,587.0,1227.0,0.5927576,0,chin_on_hand
chin_on_hand\Frame_172.jpg,387.0,528.0,0.5587832,389.0,508.0,0.60273004,381.0,498.0,0.647514,340.0,481.0,0.32734227,322.0,460.0,0.62274766,288.0,580.0,0.3159397,218.0,536.0,0.6838094,364.0,746.0,0.30275658,179.0,779.0,0.6878908,417.0,761.0,0.2368922,401.0,780.0,0.26262125,215.0,857.0,0.44383675,128.0,880.0,0.5890118,431.0,908.0,0.35659686,408.0,943.0,0.63851094,580.0,1137.0,0.27647465,586.0,1229.0,0.5795952,0,chin_on_hand
chin_on_hand\Frame_173.jpg,386.0,528.0,0.5521994,389.0,508.0,0.5774624,380.0,498.0,0.6263912,344.0,482.0,0.30188602,322.0,461.0,0.5937482,288.0,581.0,0.31971204,218.0,539.0,0.68552184,363.0,747.0,0.29218987,180.0,779.0,0.6657134,417.0,761.0,0.23238784,398.0,780.0,0.23302944,214.0,856.0,0.43563738,126.0,880.0,0.56200206,480.0,904.0,0.14676462,409.0,943.0,0.594523,580.0,1140.0,0.26366058,589.0,1229.0,0.5410392,0,chin_on_hand
chin_on_hand\Frame_174.jpg,387.0,526.0,0.56850815,387.0,506.0,0.60647196,381.0,496.0,0.66016746,336.0,480.0,0.3505412,321.0,460.0,0.642818,282.0,575.0,0.42574447,217.0,536.0,0.7667685,363.0,745.0,0.30055735,179.0,779.0,0.7157494,357.0,581.0,0.6787032,404.0,778.0,0.2565603,204.0,855.0,0.36530593,119.0,878.0,0.5938575,454.0,898.0,0.2710657,409.0,946.0,0.6538775,598.0,1135.0,0.53173006,585.0,1224.0,0.6581892,0,chin_on_hand
chin_on_hand\Frame_175.jpg,385.0,529.0,0.569579,386.0,508.0,0.62511027,380.0,498.0,0.6379369,337.0,480.0,0.3365735,322.0,461.0,0.6329495,282.0,571.0,0.43413553,217.0,539.0,0.78315675,368.0,744.0,0.28162882,180.0,779.0,0.7179145,358.0,579.0,0.68194795,402.0,780.0,0.25601125,216.0,849.0,0.5293621,125.0,874.0,0.45436803,480.0,899.0,0.13423614,408.0,942.0,0.65550876,595.0,1133.0,0.52112406,586.0,1229.0,0.59621656,0,chin_on_hand
chin_on_hand\Frame_176.jpg,386.0,529.0,0.6079203,386.0,507.0,0.6568732,381.0,498.0,0.6458001,335.0,478.0,0.3553641,321.0,460.0,0.6225612,283.0,573.0,0.4644176,218.0,536.0,0.7869633,372.0,745.0,0.30819517,180.0,781.0,0.72492677,361.0,581.0,0.7259833,399.0,786.0,0.23115808,203.0,856.0,0.3976682,117.0,880.0,0.6226498,478.0,897.0,0.13004197,412.0,941.0,0.69824356,594.0,1135.0,0.51597583,587.0,1228.0,0.60743874,0,chin_on_hand
chin_on_hand\Frame_177.jpg,386.0,529.0,0.58979464,387.0,508.0,0.627873,382.0,498.0,0.638291,337.0,480.0,0.332618,322.0,460.0,0.61001855,288.0,580.0,0.33833578,216.0,538.0,0.7703784,370.0,745.0,0.2928367,180.0,782.0,0.6896094,359.0,581.0,0.6855673,402.0,781.0,0.25804362,204.0,857.0,0.38189316,116.0,881.0,0.63079107,431.0,907.0,0.3474648,408.0,942.0,0.62397766,572.0,1141.0,0.32441884,584.0,1228.0,0.59248656,0,chin_on_hand
chin_on_hand\Frame_178.jpg,387.0,528.0,0.5759851,388.0,508.0,0.6177042,381.0,497.0,0.65350735,338.0,481.0,0.33849484,322.0,459.0,0.5928115,286.0,579.0,0.32058978,217.0,537.0,0.7615441,368.0,747.0,0.2944227,181.0,781.0,0.7192139,418.0,760.0,0.241297,401.0,781.0,0.27493218,204.0,857.0,0.35900092,119.0,880.0,0.5867508,432.0,908.0,0.35688102,411.0,941.0,0.67333305,578.0,1139.0,0.30680373,586.0,1227.0,0.5868944,0,chin_on_hand
chin_on_hand\Frame_179.jpg,385.0,529.0,0.57374144,387.0,508.0,0.61459684,378.0,498.0,0.4554746,340.0,481.0,0.32260633,322.0,460.0,0.59868646,286.0,580.0,0.3137417,217.0,540.0,0.78351426,374.0,745.0,0.2813216,181.0,780.0,0.6584364,359.0,580.0,0.72536856,401.0,782.0,0.24436603,212.0,857.0,0.4727595,115.0,879.0,0.587023,457.0,897.0,0.26441035,406.0,945.0,0.6003628,595.0,1135.0,0.48972774,591.0,1228.0,0.5242865,0,chin_on_hand
chin_on_hand\Frame_181.jpg,392.0,525.0,0.51739967,391.0,506.0,0.493231,384.0,496.0,0.6952809,341.0,480.0,0.31034294,320.0,460.0,0.58464146,282.0,574.0,0.39058623,217.0,538.0,0.7341511,366.0,746.0,0.30482826,178.0,781.0,0.7055323,417.0,760.0,0.2528464,401.0,779.0,0.26142192,216.0,852.0,0.5181683,119.0,876.0,0.5495012,456.0,900.0,0.27058128,408.0,947.0,0.6592295,580.0,1140.0,0.24086924,590.0,1229.0,0.5683707,0,chin_on_hand
chin_on_hand\Frame_182.jpg,390.0,525.0,0.547707,389.0,506.0,0.55209386,382.0,495.0,0.68290985,339.0,480.0,0.3457209,323.0,460.0,0.6068177,282.0,574.0,0.42202455,218.0,537.0,0.72677743,365.0,745.0,0.30384475,179.0,781.0,0.7157769,418.0,760.0,0.2417596,402.0,781.0,0.29588136,204.0,861.0,0.4137123,119.0,884.0,0.6661004,431.0,914.0,0.35987866,410.0,946.0,0.674369,581.0,1139.0,0.24992651,592.0,1230.0,0.55255574,0,chin_on_hand
chin_on_hand\Frame_188.jpg,388.0,529.0,0.5753367,389.0,508.0,0.5776588,383.0,499.0,0.6740428,340.0,478.0,0.31551397,320.0,461.0,0.61113435,301.0,586.0,0.32951427,212.0,544.0,0.63344324,374.0,745.0,0.29995364,179.0,782.0,0.7241498,359.0,579.0,0.68710357,401.0,780.0,0.2889712,214.0,855.0,0.45431283,119.0,879.0,0.605222,458.0,896.0,0.2797007,408.0,943.0,0.66521657,596.0,1135.0,0.509092,589.0,1226.0,0.5545056,0,chin_on_hand
chin_on_hand\Frame_189.jpg,388.0,530.0,0.56360257,391.0,509.0,0.5112852,383.0,500.0,0.62805986,345.0,481.0,0.262268,320.0,463.0,0.59028924,299.0,590.0,0.30823275,214.0,543.0,0.7630774,376.0,745.0,0.2696518,179.0,780.0,0.68236184,422.0,758.0,0.22877719,402.0,778.0,0.26780567,221.0,857.0,0.38337588,128.0,883.0,0.58454335,457.0,904.0,0.27645764,408.0,943.0,0.5876085,598.0,1134.0,0.49831367,590.0,1230.0,0.53707397,0,chin_on_hand
chin_on_hand\Frame_19.jpg,386.0,529.0,0.5520309,386.0,507.0,0.59491843,384.0,499.0,0.661106,336.0,475.0,0.393954,322.0,458.0,0.64183724,276.0,571.0,0.38672975,220.0,538.0,0.7539288,339.0,746.0,0.22372232,177.0,778.0,0.6971828,403.0,759.0,0.28330827,398.0,779.0,0.2886948,198.0,855.0,0.40270784,115.0,879.0,0.60476327,483.0,883.0,0.14363259,410.0,947.0,0.67247105,581.0,1125.0,0.48456532,588.0,1230.0,0.60909665,0,chin_on_hand
chin_on_hand\Frame_191.jpg,386.0,529.0,0.5850245,387.0,508.0,0.6216077,381.0,497.0,0.6502782,338.0,479.0,0.33890426,322.0,460.0,0.5937735,281.0,574.0,0.4206754,212.0,543.0,0.62636435,368.0,746.0,0.30986273,180.0,782.0,0.726876,360.0,582.0,0.72071886,403.0,780.0,0.27610448,205.0,858.0,0.38111243,119.0,881.0,0.62133497,432.0,908.0,0.3774953,409.0,943.0,0.6738663,579.0,1138.0,0.26280627,587.0,1229.0,0.6297829,0,chin_on_hand
chin_on_hand\Frame_192.jpg,388.0,529.0,0.5914395,389.0,507.0,0.60536706,383.0,497.0,0.6865823,339.0,479.0,0.34789583,322.0,460.0,0.6164197,286.0,575.0,0.48754224,211.0,544.0,0.6624607,369.0,747.0,0.3179863,180.0,784.0,0.7133442,361.0,582.0,0.70625365,404.0,779.0,0.2806634,214.0,861.0,0.5362803,117.0,884.0,0.6605589,458.0,896.0,0.3024784,409.0,942.0,0.6669893,595.0,1133.0,0.51300263,586.0,1229.0,0.6104691,0,chin_on_hand
chin_on_hand\Frame_193.jpg,389.0,528.0,0.58751774,390.0,508.0,0.5996159,383.0,497.0,0.68624395,339.0,479.0,0.33858746,319.0,460.0,0.57422215,291.0,582.0,0.36703795,212.0,544.0,0.63079673,366.0,747.0,0.33480683,179.0,784.0,0.70313716,417.0,759.0,0.25762662,403.0,777.0,0.2840825,204.0,861.0,0.45092162,115.0,885.0,0.66815746,431.0,912.0,0.4083299,408.0,942.0,0.6782819,593.0,1133.0,0.51105917,587.0,1228.0,0.58006847,0,chin_on_hand
chin_on_hand\Frame_194.jpg,388.0,528.0,0.5751951,389.0,507.0,0.5954297,382.0,497.0,0.67179155,339.0,480.0,0.34417892,322.0,460.0,0.61116505,287.0,575.0,0.47277457,211.0,543.0,0.6081397,369.0,747.0,0.33010235,179.0,782.0,0.7163608,419.0,761.0,0.24783826,403.0,779.0,0.29584664,213.0,859.0,0.50686437,118.0,881.0,0.6349415,432.0,913.0,0.4079005,408.0,943.0,0.6869947,596.0,1134.0,0.5035053,588.0,1228.0,0.56006074,0,chin_on_hand
chin_on_hand\Frame_195.jpg,390.0,527.0,0.54151005,391.0,507.0,0.54201335,384.0,497.0,0.6704807,343.0,481.0,0.32953885,320.0,460.0,0.57644916,289.0,581.0,0.34963727,212.0,544.0,0.60557663,368.0,746.0,0.32922098,179.0,781.0,0.6860838,418.0,760.0,0.2373406,397.0,781.0,0.24546202,212.0,862.0,0.5210649,117.0,885.0,0.6570395,477.0,905.0,0.14574909,407.0,944.0,0.61845505,581.0,1141.0,0.23980744,590.0,1229.0,0.52578974,0,chin_on_hand
chin_on_hand\Frame_196.jpg,390.0,524.0,0.5286342,390.0,505.0,0.49433735,382.0,494.0,0.6550041,342.0,480.0,0.3130121,322.0,459.0,0.5943787,281.0,574.0,0.39983633,216.0,538.0,0.77088416,369.0,744.0,0.29329368,178.0,778.0,0.6796565,418.0,758.0,0.24672288,402.0,778.0,0.25773436,215.0,852.0,0.51633424,119.0,877.0,0.5587994,431.0,914.0,0.36226884,408.0,947.0,0.6176647,579.0,1140.0,0.25383967,590.0,1230.0,0.550815,0,chin_on_hand
chin_on_hand\Frame_197.jpg,388.0,525.0,0.5312512,389.0,506.0,0.49424568,382.0,495.0,0.6443811,343.0,481.0,0.3047667,319.0,460.0,0.53736615,280.0,572.0,0.37897956,216.0,539.0,0.7469889,368.0,746.0,0.2811248,178.0,780.0,0.6763754,417.0,759.0,0.23981303,394.0,778.0,0.26099753,213.0,858.0,0.46985283,126.0,883.0,0.6171642,448.0,909.0,0.26555622,407.0,946.0,0.5938285,594.0,1135.0,0.46767443,585.0,1227.0,0.6236928,0,chin_on_hand
chin_on_hand\Frame_198.jpg,387.0,528.0,0.58157766,387.0,506.0,0.59707797,382.0,497.0,0.6960664,336.0,478.0,0.35807642,319.0,460.0,0.592736,282.0,571.0,0.45719376,217.0,534.0,0.77517104,367.0,745.0,0.31177947,178.0,781.0,0.7236878,359.0,582.0,0.7090079,398.0,780.0,0.28536215,205.0,856.0,0.3804935,122.0,881.0,0.6201372,430.0,910.0,0.36057365,408.0,944.0,0.6703863,576.0,1137.0,0.29623714,584.0,1227.0,0.5806283,0,chin_on_hand
chin_on_hand\Frame_2.jpg,385.0,527.0,0.5929644,385.0,503.0,0.50045526,383.0,497.0,0.7025971,338.0,472.0,0.47502518,324.0,458.0,0.6834088,278.0,565.0,0.39246026,220.0,542.0,0.5539918,345.0,730.0,0.24626118,176.0,777.0,0.6639241,357.0,575.0,0.68937993,399.0,777.0,0.33015826,215.0,853.0,0.5405848,130.0,879.0,0.5897585,477.0,899.0,0.113352165,411.0,944.0,0.67934734,582.0,1126.0,0.4725227,586.0,1227.0,0.6266659,0,chin_on_hand
chin_on_hand\Frame_20.jpg,386.0,530.0,0.55250967,386.0,508.0,0.6376561,381.0,499.0,0.47907797,337.0,477.0,0.51523316,322.0,459.0,0.65701115,267.0,563.0,0.4049198,220.0,542.0,0.57105684,342.0,743.0,0.2373604,178.0,777.0,0.69167364,401.0,760.0,0.2869148,402.0,777.0,0.32410315,198.0,846.0,0.49451318,120.0,873.0,0.50900316,426.0,908.0,0.32848734,411.0,945.0,0.68779343,579.0,1124.0,0.513771,586.0,1229.0,0.6409342,0,chin_on_hand
chin_on_hand\Frame_200.jpg,388.0,537.0,0.4438309,387.0,507.0,0.6883873,382.0,503.0,0.7512959,336.0,472.0,0.5012638,326.0,464.0,0.9052073,303.0,573.0,0.5468062,214.0,533.0,0.81628203,346.0,754.0,0.23741385,186.0,788.0,0.79739696,358.0,577.0,0.7694934,393.0,776.0,0.527464,199.0,871.0,0.6197218,109.0,891.0,0.88336474,423.0,910.0,0.5274113,410.0,939.0,0.81403923,597.0,1128.0,0.5306481,577.0,1220.0,0.5712251,0,chin_on_hand
chin_on_hand\Frame_201.jpg,387.0,529.0,0.59220827,388.0,508.0,0.6273581,382.0,498.0,0.6588032,336.0,479.0,0.3493914,318.0,460.0,0.5780759,284.0,573.0,0.47705346,211.0,543.0,0.6399301,365.0,747.0,0.32263622,178.0,781.0,0.7165276,414.0,757.0,0.26870182,396.0,778.0,0.30547786,204.0,856.0,0.38954148,117.0,878.0,0.60974836,429.0,913.0,0.38082886,408.0,945.0,0.660094,576.0,1137.0,0.3264518,585.0,1227.0,0.5751512,0,chin_on_hand
chin_on_hand\Frame_202.jpg,389.0,530.0,0.5785998,390.0,509.0,0.5622514,383.0,499.0,0.6397066,341.0,479.0,0.2926725,319.0,461.0,0.5767871,289.0,582.0,0.3455675,211.0,545.0,0.61449146,371.0,746.0,0.30478048,178.0,781.0,0.702937,417.0,757.0,0.26053804,395.0,780.0,0.2749678,213.0,860.0,0.48899436,117.0,882.0,0.6277347,451.0,906.0,0.2726075,406.0,946.0,0.60822606,594.0,1133.0,0.56396294,586.0,1226.0,0.5987789,0,chin_on_hand
chin_on_hand\Frame_203.jpg,388.0,530.0,0.57716405,390.0,510.0,0.5666044,383.0,500.0,0.62607,342.0,480.0,0.2882256,319.0,461.0,0.5775017,299.0,589.0,0.31386197,211.0,545.0,0.6157211,373.0,747.0,0.31401855,179.0,782.0,0.69913125,417.0,757.0,0.25946924,395.0,780.0,0.25976142,217.0,858.0,0.44355556,121.0,881.0,0.59156185,451.0,905.0,0.26807666,406.0,945.0,0.58661115,581.0,1128.0,0.49911296,588.0,1228.0,0.5562166,0,chin_on_hand
chin_on_hand\Frame_204.jpg,389.0,528.0,0.5206469,393.0,509.0,0.4442469,384.0,499.0,0.62556225,349.0,484.0,0.25303134,321.0,461.0,0.57271886,287.0,582.0,0.3065899,215.0,545.0,0.72414994,367.0,748.0,0.28533843,179.0,781.0,0.6708932,418.0,756.0,0.24702156,394.0,780.0,0.26926664,220.0,857.0,0.37605405,129.0,882.0,0.5404768,489.0,889.0,0.17551702,410.0,946.0,0.5689962,595.0,1134.0,0.5272211,587.0,1227.0,0.54301935,0,chin_on_hand
chin_on_hand\Frame_205.jpg,388.0,528.0,0.53565216,391.0,508.0,0.44780928,383.0,498.0,0.6252959,347.0,482.0,0.23713967,320.0,462.0,0.5599576,282.0,580.0,0.3080293,216.0,542.0,0.7231007,360.0,748.0,0.2700703,180.0,781.0,0.645327,415.0,757.0,0.23980604,393.0,780.0,0.29311192,214.0,857.0,0.42774794,126.0,881.0,0.54114705,432.0,911.0,0.35537133,410.0,943.0,0.57898986,580.0,1141.0,0.29814097,587.0,1230.0,0.55401254,0,chin_on_hand
chin_on_hand\Frame_206.jpg,387.0,530.0,0.55506676,389.0,509.0,0.52374685,379.0,499.0,0.43475318,344.0,481.0,0.26475814,323.0,463.0,0.57163167,285.0,580.0,0.29535404,215.0,542.0,0.7761043,365.0,744.0,0.27253976,179.0,780.0,0.6962192,413.0,755.0,0.2569747,394.0,779.0,0.28581288,215.0,858.0,0.4331448,127.0,883.0,0.59063816,432.0,912.0,0.33639663,410.0,945.0,0.59796715,583.0,1127.0,0.44998977,590.0,1229.0,0.5538429,0,chin_on_hand
chin_on_hand\Frame_207.jpg,388.0,528.0,0.5731058,389.0,507.0,0.57677245,382.0,498.0,0.6614708,339.0,479.0,0.32912597,322.0,461.0,0.62347364,287.0,580.0,0.3495537,214.0,538.0,0.7601704,364.0,748.0,0.32020813,179.0,780.0,0.7244566,414.0,756.0,0.2944725,393.0,778.0,0.31663236,213.0,861.0,0.5238507,120.0,884.0,0.6412877,431.0,909.0,0.36263457,411.0,943.0,0.6569401,581.0,1139.0,0.25306997,589.0,1227.0,0.58749944,0,chin_on_hand
chin_on_hand\Frame_209.jpg,385.0,533.0,0.6041416,384.0,512.0,0.5096139,379.0,504.0,0.7583037,334.0,475.0,0.5158082,323.0,462.0,0.90690446,299.0,568.0,0.48584947,215.0,534.0,0.8302669,332.0,750.0,0.33939078,188.0,786.0,0.79572874,356.0,582.0,0.74023604,398.0,777.0,0.415797,203.0,865.0,0.693776,113.0,884.0,0.83545053,535.0,817.0,0.4659852,408.0,927.0,0.78135854,592.0,1126.0,0.4573984,585.0,1226.0,0.5751435,0,chin_on_hand
chin_on_hand\Frame_21.jpg,387.0,529.0,0.54302615,387.0,507.0,0.6119843,384.0,499.0,0.668272,335.0,475.0,0.40287167,321.0,459.0,0.6389864,278.0,572.0,0.4147062,221.0,536.0,0.74370193,338.0,747.0,0.23594277,178.0,777.0,0.7057421,402.0,760.0,0.2760988,396.0,780.0,0.26819232,200.0,851.0,0.5056405,117.0,875.0,0.5675462,479.0,887.0,0.12850176,408.0,951.0,0.65603113,581.0,1125.0,0.4845858,588.0,1230.0,0.6282115,0,chin_on_hand
